Company Name,Company URL,Key Features,Services,About
Full Slate,www.fullslate.com,,Appointments & Scheduling,
Genbook,www.genbook.com,,Appointments & Scheduling,
GoAssign,www.goassign.com,,Appointments & Scheduling,
Jifflenow,www.jifflenow.com,,Appointments & Scheduling,
Kimoby,www.kimoby.com,,Appointments & Scheduling,
Libersy,www.libersy.com,,Appointments & Scheduling,
MeetOMatic,www.meetomatic.com,,Appointments & Scheduling,
My Service Depot,www.smartserviceinfo.com,,Appointments & Scheduling,
MyTime,www.mytime.com,,Appointments & Scheduling,
MyWorkSchedule.net ,www.MyWorkSchedule.net,,Appointments & Scheduling,
Online-Reg,www.online-reg.com,,Appointments & Scheduling,
Onplace.me,www.onplace.me,,Appointments & Scheduling,
OnShift,www.onshift.com,"Staff Scheduling Software
Applicant Tracking Software
Workforce Analytics
Nurse Scheduling Software
Online Scheduling
Mobile Scheduling",Appointments & Scheduling,"OnShift delivers cloud-based software and proactive services to solve everyday workforce challenges in healthcare. Our suite of products for hiring, scheduling and workforce analysis drives quality care, lower costs and higher performance by empowering providers to staff consistently and efficiently. Intuitive design, predictive analytics and customer success management are why thousands of post-acute care and senior living organizations rely on OnShift. We focus exclusively on the long-term care and senior living industry. This means that our software and services are built upon an in-depth understanding of how providers work day-in and day-out, and how industry regulations and issues affect their every move. Our software is in the cloud as a SaaS solution (Software-as-a-Service), and we are continually looking to new technologies and new ways to make our software even better, yet still easy-to-use. OnShift is committed to ensuring that our services comply with all HIPAA regulations. This includes using 128-bit SSL encryption, strong user name and passwords, and access rules. Our focus on products is complemented with proven expertise and best practices that we share with our customers. We make sure our customers are our partners, and we work hand-in-hand with them every step of the way to ensure they are achieving their goals."
Opargo,www.opargo.com,,Appointments & Scheduling,
PlanbookEdu.com,www.planbookedu.com,,Appointments & Scheduling,
Q-nomy,www.qnomy.com,,Appointments & Scheduling,
Reflex Online,www.reflex-online.com,,Appointments & Scheduling,
Reservio,www.reservio.com,,Appointments & Scheduling,
Routezilla,www.routezilla.com,,Appointments & Scheduling,
Scalix,www.scalix.com,,Appointments & Scheduling,
Schedule Smart,www.schedulesmart.com,,Appointments & Scheduling,
Scheduleflow,www.scheduleflow.com,,Appointments & Scheduling,
Schedulista,www.schedulista.com,,Appointments & Scheduling,
Scheduly,www.getscheduly.com,,Appointments & Scheduling,
Service Pro,www.theservicepro.net,,Appointments & Scheduling,
ServiceM8,www.servicem8.com,,Appointments & Scheduling,
Setster,www.setster.com/,,Appointments & Scheduling,
Shifthub,www.shifthub.com,,Appointments & Scheduling,
SimplifyThis,www.SimplifyThis.com,,Appointments & Scheduling,
Simplybook.me,www.Simplybook.me,,Appointments & Scheduling,
Skedge.me,www.skedge.me,,Appointments & Scheduling,
SnapAppointments,snapappointments.com,"Online Appointment Scheduling
Client Management
Business Reporting and Analytics
Appointment Booking Widgets
Public Scheduling Page
Multiple Users
Multiple Business Locations
Automated Appointment Reminders",Appointments & Scheduling,"SnapAppointments is an award-winning online appointment scheduling solution offering businesses and organizations of all sizes a better way to take and manage appointments in the cloud. With a powerful CRM, integration with popular 3rd party services, and unmatched security, reliability, customization, and user experience, SnapAppointments is the preferred scheduling solution for small businesses to government and enterprise."
Store Vantage,www.storevantage.com,,Appointments & Scheduling,
Timebird,www.timebird.co,,Appointments & Scheduling,
Timepicks,www.timepicks.com,,Appointments & Scheduling,
TimeTap,www.Timetap.com,"Multiple Staff
Multiple Locations
Unlimited Appointments
Group Bookings
1-on-1 Bookings
International Time Zones
Unlimited Clients
Embeddable Schedulers
Custom Booking Forms
Export Data to Excel",Appointments & Scheduling,"TimeTap is an online scheduling platform built for professionals that need to allow their clients, patients, or students to book appointment times or reserve class seats from their website. Designed with a mobile first interface, TimeTap users are able to access their schedule on the go, get paid up front for their services, and automatically send out appointment notifications & reminders via email and text message. With TimeTap, appointment no-shows are no more!"
TrekkSoft,www.trekksoft.com,"Mobile optimized website
Paypal integration
TrekkSoft Merchant App
External payment gateway integration
Mobile credit card reader
Social media channel integration
Create your own branded website
Agent Desk for reselling 
Content management system (CMS)
Online marketing tools",Appointments & Scheduling,"The TrekkSoft website builder with an integrated booking engine makes it easy for tour and activity companies to start selling online today. TrekkSoft's booking software lets you set up your own personalized, branded website where you can describe your products, publish live inventories, promote your products, offer discounts and accept payments. Trekksoft provides mobile access to live booking information for your end-users, agents and staff at any time. The booking software integrates with your current website through an integrated widget.  You can use the TrekkSoft Channel manager to display your tours and activities to industry distribution partners, you can also sell your tours on other providers' websites, or allow them to sell their tours on your site. TrekkSoft offers a tour management solution for travel companies to help manage both the backend and frontend operations of your ecommerce store. Through the creation of your own branded website, along with the ability to integrate TrekkSoft onto other websites, you can create a more efficient and more personalized user experience.  Through various user rights and access permissions, you can use TrekkSoft to sell to agents, as well as to make changes to your website through an easy-to-use CMS tool. TrekkSoft is mobile friendly so that agents, customers and reps can sell, organize and pay for tours from their mobile devices, You can use TrekkSoft's API to incorporate the app into your other systems and platforms. Integrate with Facebook and Google Ads and use promotional tools such as discount codes to attract new clients.  Advertise your tours and activities on the TrekkSoft marketplace, TrekkMarket, and use the software to process payments online. The TrekkSoft payment gateway is safe and secure and will execute weekly payouts to your bank account. Trekksoft can also be incorporated with other payment gateways."
Tunengo,www.tunengo.com,,Appointments & Scheduling,
tuOtempO,www.tuotempo.com,"Online Appointment Booking
Interactive SMS  reminders",Appointments & Scheduling,"tuOtempO is the first PATIENT CRM that integrates all your online and mobile services. We make the relationship between healthcare establishments and patients simple and immediate, reducing management costs and improving the patient experience. Included modules: WEB - Online Appointment BookingMEMO - SMS Reminders, Follow-Ups and Service AnnouncementsNEWS - Segmented e-mail and text campaignsSURVEY - Post-appointment patient satisfaction surveysVIEW - Test results notification and online viewingPAY - Online service paymentCHECK-IN - Self-service patient registrationAdd tuOtempO to your existing HIS or use it as a standalone application.Available as SaaS or self-hosted. Ask for a free demonstration."
Tymwise,www.tymwise.com,,Appointments & Scheduling,
ubooq,www.ubooq.com,,Appointments & Scheduling,
Vagaro,www.vagaro.com,,Appointments & Scheduling,
Veribook,www.veribook.com,,Appointments & Scheduling,
vWorkApp,www.vworkapp.com,,Appointments & Scheduling,
vyte.in,www.vyte.in,,Appointments & Scheduling,
x.ai,x.ai/,,Appointments & Scheduling,x.ai  is a personal assistant who schedules meetings for you.
YellowSchedule,www.yellowschedule.com,,Appointments & Scheduling,
Zentila,www.zentila.com,,Appointments & Scheduling,
Zirtual,www.zirtual.com,"virtual assistants
executive assistants",Appointments & Scheduling,"Zirtual provides dedicated, U.S. based, virtual assistants, tailored for busy professionals. From managing a busy schedule to creating travel itineraries and supporting business needs, Zirtual's relationship-based model allows each client to build lasting connections with their dedicated assistant, or ZA."
Zenoti,www.zenoti.com,,Appointments & Scheduling,
TimelyVisit,www.timelyvisit.com,"Tons of Themes
The Easiest Editor on the Web
Book Online Anytime From Anywhere
Professional, Easy to Use Calendar
Multiple Staff Calendars
Automated Reminders",Appointments & Scheduling,"TimelyVisit is a fantastic and easy-to-use resource, providing small business service providers with one-page website building with a built-in customer appointment facility. There are many website themes to choose from, which look great on mobile. It has a customizable calendar and customers are able to book appointments at any time of the day, reducing no-shows."
SmarterASP.net,Write a review,,ASP.NET Hosting,
Host ASP,www.HostASP.net,,ASP.NET Hosting,
ASPHostCentral.com,www.asphostcentral.com,,ASP.NET Hosting,
Negox,www.negox.com/,,ASP.NET Hosting,
manashosting.com,www.manashosting.com,,ASP.NET Hosting,
Action Web Hosting,actionwebhosting.com,,ASP.NET Hosting,
bizhostnet,bizhostnet.com,,ASP.NET Hosting,
Hostica,www.hostica.eu/,,ASP.NET Hosting,
Data Packet Networks,datapacket.net/,,ASP.NET Hosting,
HostNed,www.hostned.com,,ASP.NET Hosting,
"iHost, LLC",www.ihostasp.net,,ASP.NET Hosting,
Planet Hosting,www.PlanetHosting.com,,ASP.NET Hosting,
A-ITIndia,a-itindia.com,,ASP.NET Hosting,
A-Tech,www.a-tech.com,,ASP.NET Hosting,
ActiveHost,www.activehost.com,,ASP.NET Hosting,
Allianz,www.allianzhost.com,,ASP.NET Hosting,
Bestnet,www.bestnet.net,,ASP.NET Hosting,
Chi Tao Studio,www.chitao.com/web.host..,,ASP.NET Hosting,
Computer Kings International,www.computerkings.info,,ASP.NET Hosting,
dbISP.net,www.dbisp.net/,,ASP.NET Hosting,
DiscountASP.NET,www.DiscountASP.NET,,ASP.NET Hosting,
DMG Designs,dmgdesigns.com,,ASP.NET Hosting,
Dot Net Mart,www.dotnetmart.com,,ASP.NET Hosting,
EasyASPHosting,www.easyasphosting.com/,,ASP.NET Hosting,
eMonsterhost,www.emonsterhost.com,,ASP.NET Hosting,
Enter2host,www.enter2host.com,,ASP.NET Hosting,
ewsHOSTING,www.ewshosting.com,,ASP.NET Hosting,
Exahost,www.exahost.co.uk,,ASP.NET Hosting,
First Place Web Host,www.firstplacewebhost.com,,ASP.NET Hosting,
Fluid Hosting,www.fluidhosting.com,,ASP.NET Hosting,
Forte Hosting,www.fortehosting.com,,ASP.NET Hosting,
Geo Redundant Hosting,www.georedundanthosting..,,ASP.NET Hosting,
Host Designs,www.hostdesigns.com,,ASP.NET Hosting,
Hostingireland,www.hostingireland.ie,,ASP.NET Hosting,
HTML,www.html.com,,ASP.NET Hosting,
Indichosts,www.indichosts.net,,ASP.NET Hosting,
"InetSolution, Inc.",www.inetsolution.com,,ASP.NET Hosting,
JJ Infosys,jjinfosys.net,,ASP.NET Hosting,
M6.NET,www.m6.net,,ASP.NET Hosting,
Megrisoft,www.megrisoft.com,,ASP.NET Hosting,
MyGreatName,www.MyGreatName.com,,ASP.NET Hosting,
MyLabuan,www.efaizent.com/,,ASP.NET Hosting,
New Zeland Web Hosting,www.nzwebhost.co.nz,,ASP.NET Hosting,
Nine Planets,www.nineplanetshosting...,,ASP.NET Hosting,
OneDollarHost,www.onedollarhost.net,,ASP.NET Hosting,
Purehost,www.purehost.com,,ASP.NET Hosting,
Ramwebhosting,www.ramwebhosting.com,,ASP.NET Hosting,
Reseller Zoom,www.resellerzoom.com,,ASP.NET Hosting,
Ricketts ,rickettswebdesign.com/,,ASP.NET Hosting,
SeekDotNet,www.seekdotnet.com,,ASP.NET Hosting,
SiteTurn,www.siteturn.com,,ASP.NET Hosting,
Terapower,terapower.net,,ASP.NET Hosting,
Tidal Hosting,www.TidalHosting.com,,ASP.NET Hosting,
Webafrica,www.webafrica.co.za,,ASP.NET Hosting,
Weberz,www.weberz.com,,ASP.NET Hosting,
WebHostForAsp,www.webhostforasp.net/,,ASP.NET Hosting,
WinHosting Center,winhostingcenter.com,,ASP.NET Hosting,
MediaValet,Write a review,"Digital Asset Management 
Enterprise  Media Library 
Microsoft Azure Security 
Global Scalability","Asset Management
Digital Asset Management","MediaValet is at the forefront of the emerging cloud-based digital asset management industry. Dedicated to delivering enterprise cloud software, with an in-depth understanding of Azure and leveraging a strong relationship with Microsoft, we are uniquely equipped to meet your digital asset management needs - no matter your organizations' size, industry or location. Cutting edge technology, exceptional product design, and unlimited friendly customer service are at the core of MediaValet's DNA."
MapYourTag,www.mapyourtag.com/,,Asset Management,
Coinbase,coinbase.com,,Asset Management,
GoCodes,www.qr-code-asset-tag.com,,Asset Management,
Tracmor,www.tracmor.com,,Asset Management,
Blueleaf,www.blueleaf.com,,Asset Management,
Scalable Software,www.scalable.com,,Asset Management,
Tragging,www.tragging.com,"Tracking Assets via RFID technology
User-friendly fixed assets software
Visual interaction & colors indicator
ERP systems integrations",Asset Management,"Tragging SARL is an RFID solution provider with a dedicated team and a market solution approach in mind. We, at Tragging believe that Internet Of Things will soon be considerably replacing current technologies in all developed and developing countries. We highly believe that current systems and techniques based on barcode scanning and using traditional accounting and inventory software will soon disappear and will be substituted with IOT-based technologies. Only few companies are engaged so far in the process of developing hardware and software solutions in fixed assets management and tracking field."
Wisensoft,www.wisensoft.com,,Asset Management,
A2B Tracking Solutions,www.a2btracking.com,,Asset Management,
Advent,www.advent.com,,Asset Management,
Altisource,www.altisource.com/,,Asset Management,
Aquent,www.aquentondemand.com,,Asset Management,
ArcSSET,www.arcsset.net,,Asset Management,
Asset Panda,Write a review,,"Inventory Management
Asset Management",
Asset Systems,www.assetsystems.com,,Asset Management,
AssetSmart,www.assetsmart.com,,Asset Management,
AssetWorks,www.assetworks.com,,Asset Management,
BillView,www.billview.com.au,,Asset Management,
Bloomberg BNA,www.bnasoftware.com,,Asset Management,
Blue Mountain Quality Resources,www.coolblue.com,,Asset Management,
BlueCielo ECM Solutions,www.bluecieloecm.com,,Asset Management,
Brainloop,www.brainloop.com,,Asset Management,
Certero,www.certero.com/,"software asset management 
mobile device management 
enterprise mobile management 
mobile application management
pc power management 
passwork reset management ",Asset Management,"We are a leading specialist in Software Asset Management (SAM), PC Power Management (PCPM), Enterprise Mobile Management and Password Reset Solutions, helping enterprises to derive maximum value from their software and hardware assets. Through intelligent software and design Certero removes complexity to drive high levels of automation and efficiency, complemented and supported by the very best skilled people to provide services and customer support."
Chuckwalla,www.chuckwalla.com,,Asset Management,
Cloudyn,www.cloudyn.com,,Asset Management,
Cohesive Information Solutions,www.cohesivesolutions.com,,Asset Management,
"Computer Directions, LLC",www.fatsfixedassettrack..,,Asset Management,
Crayon,www.crayon.com,,Asset Management,
Crowdcheck,www.crowdcheck.com,,Asset Management,
Dynamo Software,www.dynamosoftware.com/,,Asset Management,
E-ISG Asset Intelligence,www.e-isg.com,,Asset Management,
E-ISG Asset Intelligence Inc.,www.e-isg.com,,Asset Management,
E2B Teknologies,www.e2btek.com,,Asset Management,
eVestment,www.evestment.com,,Asset Management,
FAME Facility Software Solutions,www.fameassets.com,,Asset Management,
Fineline Printing Group,www.finelineprintinggro..,,Asset Management,
FotoWare,www.fotoware.com,,Asset Management,
Freshservice,freshservice.com,"IT Asset Management
IT Ticketing
SLA Management
Incident Management
Change Management
Release Management
ITIL Aligned
IT Service Management
Service Catalog
Enterprise Service Management",Asset Management,"Freshservice is a cloud-based service desk and IT service management (ITSM) solution that actually helps more than 7500 SMB, mid-market, and business clients worldwide. Freshservice is designed, using ITIL best practice, to help IT organizations to focus on whats most important  exceptional service delivery and customer satisfaction. In addition to supporting their service desk and ITSM needs, these customers choose Freshservice based on ease to use, speed of setup, customer service, and affordability. Freshservice has an intuitive UI, is effortlessly configurable and customizable to meet customers exact requirements, and is easily integrated with other business and IT systems. Native integrations with a number of popular cloud services such as Google Apps, Dropbox, AWS, and Bomgar also speed up deployment and reach.andnbsp; Freshservice is part of the Freshdesk product family, whose flagship product is the leading customer support solution Freshdesk  with more than 80000 customers worldwide."
GE Software,www.gesoftware.com,,Asset Management,
Hedgeable,www.hedgeable.com,,Asset Management,
Image Relay,imagerelay.com/,,Asset Management,
Infor,www.infor.com,,Asset Management,
Innovest Systems,www.innovestsystems.com,,Asset Management,
InvGate,www.invgate.com,,Asset Management,
iSolutions,www.isipl.com,,Asset Management,
ITinvolve,www.itinvolve.com,,Asset Management,
iWorQ,www.iworq.com,,Asset Management,
iWorQ Systems,www.iworq.com,,Asset Management,
LANDesk Software,www.landesk.com,,Asset Management,
Layout International,www.layoutintl.com,,Asset Management,
LeaseAccelerator,www.leaseaccelerator.com,,Asset Management,
Marcom,www.marcom.com,,Asset Management,
MATE PCS,www.gpsonline.com,,Asset Management,
Mosaic DAM software,www.mosaicpics.com,,Asset Management,
Netage Solutions,www.netagesolutions.com,,Asset Management,
Obor Digital,www.obordigital.com,,Asset Management,
Oomnitza,www.oomnitza.com,,Asset Management,
Open iT,www.openit.com,,Asset Management,
Orange Logic,www.orangelogic.com,,Asset Management,
PC-WARE,www.pc-ware.com,,Asset Management,
Picturepark,www.picturepark.com,,Asset Management,
Projetech,www.projetech.com,,Asset Management,
RCS Technologies,www.rcssoft.com,,Asset Management,
Real Asset Management,www.realassetsoftware.com,,Asset Management,
Real Asset Management,www.realassetmgt.com,,Asset Management,
RevelationData,www.revelationdata.com,,Asset Management,
RF Code,www.rfcode.com,,Asset Management,
RtTech Software,www.rttechsoftware.com,,Asset Management,
SAGE S.A.,www.sage.ch,,Asset Management,
SaltDNA,www.saltdna.com,,Asset Management,
SeeFile Software,www.seefile.com,,Asset Management,
Shotfarm,www.shotfarm.com,,Asset Management,
Solution Dynamics,www.solutiondynamics.com,,Asset Management,
SOMAX,www.somax.com,,Asset Management,
SPM Assets,www.spmassets.com,,Asset Management,
Sunflower Systems,www.sunflowersystems.com,,Asset Management,
Tandem Stills + Motion,www.tandemstock.com,,Asset Management,
Telargo,www.telargo.com,,Asset Management,
The Online Workshop,www.theonlineworkshop.com,,Asset Management,
TopTechPhoto,www.toptechphoto.com,,Asset Management,
TrackAbout,www.trackabout.com,,Asset Management,
"TrackX, LLC",www.trackx.com,,Asset Management,
Triad Technology Partners,www.triadtechpartners.com,,Asset Management,
UserPod,www.userpod.com,,Asset Management,
Vector Networks,www.vector-networks.com,,Asset Management,
View The Space,www.vts.com,,Asset Management,
VTLS,www.vtls.com,,Asset Management,
WallCompass,www.wallcompass.com,,Asset Management,
Webarchives,www.webarchives.com,,Asset Management,
WorkTech,www.worktech.ca,,Asset Management,
xAssets,www.xassets.com,,Asset Management,
XDAM,www.xdam.com,,Asset Management,
Zen Assets,www.zenassets.com,"finance, investments",Asset Management,"Zen Assets is an online wealth management service that aims to increase your investment returns by up to 40%.Discover your Investor Personality and we will match it with one of 11 tailored portfolios.Gain 7 weekends with your friends and family a year with our easy-to-use service."
ZeroFOX,www.zerofox.com,,Asset Management,
"CHAMPS Software, Inc.",www.champsinc.com,,Asset Management,"CHAMPS Software is the designer of CHAMPS EAM. We help companies by designing, developing, implementing, and supporting software solutions that improve operational productivity, information visibility, and management decision making. We have been implementing our solutions quickly and at a low cost for over 40 years."
EZOfficeInventory ,www.ezofficeinventory.com,"asset tracking
reservation
audit
calendar
location
equipment management
equipment maintenance
asset management",Asset Management,"EZOfficeInventory is the leading non-intrusive asset tracking software. Deploying EZOfficeInventory is a breeze and you'll be up and running in minutes. We support team collaboration around asset reservations, checkouts and audits. Our mobile apps can be used to scan QRCode and Barcode based labels . Try us out for free with a 15 day trial!"
StarChapter,Write a review,"Event Registration
Event Management
Email Communication
Membership Management
Association Chapter Website
Website Design
eCommerce Solutions
Training and Support
Association Management Software 
Content Management System",Association Management Software,"Board volunteers at local association chapters want to save time and get the job done. This is why they use StarChapter. We help local leaders grow attendance, membership, and revenue while becoming more productive. All starting at $49/month. The software serves local association chapters, association management companies (AMCs), and membership-based organizations across the United States and Canada.  The software includes combines the features you need to run local chapters: event registration, membership, emails, content system, website, online store, and unlimited training and support. We offers special tools for treasurers and other administrators on the board to better perform their tasks. Heres what our customers say about us:   StarChapter has been a godsend  Clark County AHU Chapter  StarChapter Rocks the non-profit world. It has an integrated functionality, ease of use, and a great value for the money  APICS Pacific W. District  StarChapter brought our chapter website back from the dead  ARMA Detroit Get on board with StarChapter! Click on the link and schedule your free demo today.   http://www.starchapter.com/downloads/newlandingpage08.html"
ClubExpress,www.clubexpress.com/,,Association Management Software,
ESX,www.esxinc.com,,Association Management Software,
Fonteva,www.fonteva.com,,Association Management Software,
MemberClicks,www.memberclicks.com,,Association Management Software,
MemberZone,www.memberzone.com,,Association Management Software,
Syntapa eIS,www.syntapa.com,,Association Management Software,
ChamberDesk,www.chamberdesk.com,"Membership Management
Website & CMS
Event Management
Business Directory
Integrated Billing
Member Engagement
Reporting & Analytics
Dues Payment
Member Self-Service
Task Manager
Banner Advertising
Referral Tracking
SMS Marketing",Association Management Software,"Our dynamic membership management system is the perfect tool to reduce time spent on repetitive administrative tasks. Through our secure and easy-to-use dashboard you can effortlessly and immediately update and manage your website and member profiles. ChamberDesk empowers your staff to attract, acquire and engage with members through various modules and features, at anytime and from anywhere!"
Association Management Online,www.associationsonline...,,Association Management Software,"AMO is a membership management tool with an integrated website builder. Features include Membership Management, Event Registration, Custom Website Builder, Online Payments and Registrations & many more. You can take it with you since it's accessible through your browser without installing any software or purchasing hardware. You entire staff can help out too since you can have as many administrators as you would like. "
Zoho People,Write a review,"Employee Self-service
Attendance & Time-off Management
Centralized Employee Database 
Form Customization
Time Tracker with Multi-level Approvals 
Instant Feeds & Notifications
Real-time Collaboration
Automation Tools","Attendance Tracking
HR Management Software","Simplified Time Management  Zoho People lets you manage your employee attendance, time-offs and timesheets from a central location, with IP restrictions in place. You can check-in, apply for leave and track your time directly from your mobile devices as well. Alternatively, if a biometric device is used, all the data will be automatically imported into Zoho People. Log time, create timesheets and simply associate them with your clients in Zoho CRM.  Customize Forms  Fortunately, with Zoho People you dont have to get into code to customize this service to your needs. There are pre-build forms that your HR/Recruitment/Intranet team would usually ask for. If the need arises, you can just just drag & drop of fields & few clicks to edit properties.  Intelligent Automation  As a HR specialist you usually have to interact with multiple entities of the organization to complete a business process like ""new employee"" process. These processes are normally time consuming since they include communication with different entities and the tracking of multiple tasks. With Zoho People's automation tools - checklists, approvals, worflows and reminders you can complete processes like these seamlessly.  Employee Portal & Self-service  Zoho People provides your HR team with important HRIS details. Pre-built HRIS forms make your HR administrative tasks faster and you can focus on resolving important people related issues. Get rid of multiple spreadsheets and maintain all your HRIS data in only one place. Managers and employees are enabled to handle their data on their own through self service. This increases data accuracy, decreases administrative hassles & lessens mundane paper work for you."
TrackSmart,Write a review,,"Attendance Tracking
Employee Scheduling
Time Clock Software",
Acumen Data Systems,Write a review,,"Attendance Tracking
Employee Scheduling
Time Clock Software
Time Tracking Software
Workforce Management","Acumen Data Systems provides cost effective and powerful solutions to complex workforce management requirements. We help organizations manage their most valuable resourcesthe human kind. Acumen offers robust solutions for time and attendance, scheduling, leave management, access control, and job tracking. We believe that technology is but one part of the workforce management puzzle. Employees, policy and the environment are just as integral as technology in a total system solution. "
Boomr,www.boomr.com,,Attendance Tracking,
Time-Off Manager,www.timeoffmanager.com,,Attendance Tracking,
E-Attendance,www.eattendance.net,,Attendance Tracking,
In/Out Board,www.inoutboard.com,,Attendance Tracking,
Zarlu,www.zarlu.com,,Attendance Tracking,
absence.io,www.absence.io/en,,Attendance Tracking,
ADI Time,www.aditime.com,,Attendance Tracking,
ADP,www.adp.com,,Attendance Tracking,
AllianceTech,www.alliancetech.com,,Attendance Tracking,
Ampletrails,www.ampletrails.com,,Attendance Tracking,
Bodet Software,www.bodet-software.com,,Attendance Tracking,
Captain Clock,www.captainclock.com,,Attendance Tracking,
CHROBRUS,calamari.io,"Leave Management
Attendance Management
Agile Software",Attendance Tracking,"Chrobrus Calamari makes absence management easier. Plan and track vacation, paid time off, sickness. Calamari is an easy to use smart leave management system. Our software automates flow of leave requests and absence entitlement calculations. Calamari provides reports and team availability overviews integrated with Google Calendar. Features:   multilevel approval process   automatic leave calculation and absence pool estimation   enforces compliance with attendance policies   paid time off tracking and reporting   team calendars   email notifications   can be to configured for multi-country organizations   requests on behalf other employees (for managers) Integration with Google:   synchronize employees   import holidays   single sign on for Google Apps users   synchronize with Google Calendar    multidomain configuration"
Engineerica,www.engineerica.com,,Attendance Tracking,
Frontline Technologies,www.frontlinek12.com,,Attendance Tracking,
High Line Corp,www.highlinecorp.com,,Attendance Tracking,
Huntington Business Systems,www.hbscorp.com,,Attendance Tracking,
InfoTronics,www.infotronics.com,,Attendance Tracking,
ITCS-WebClock,www.webclock.biz,,Attendance Tracking,
Lathem,www.lathem.com,,Attendance Tracking,
Lenvica Computer Solutions,www.lenvica.com,,Attendance Tracking,
MSS Software,www.mss-software.com,,Attendance Tracking,
nFocus Solutions,www.nfocus.com,,Attendance Tracking,
Peoplenet,www.peoplenet.com,,Attendance Tracking,
SoftTime Online,www.softtimeonline.com,,Attendance Tracking,
Software Techniques,www.softwaretech.com,,Attendance Tracking,
StaffInsight,www.staffinsight.com,,Attendance Tracking,
stratustime,www.nettimesolutions.com,,Attendance Tracking,
TimeClock Pearl,www.timeclockpearl.com,,Attendance Tracking,
FISH Technologies,www.fishisdata.com,,Attendance Tracking,
Lean Enterprise Software Solutions,www.leanculturenow.com,,Audit Software,
MetricStream,www.metricstream.com/pr..,,Audit Software,
Cloudbilt,www.cloudbilt.com,,Audit Software,
DoubleCheck,www.doublechecksoftware..,,Audit Software,
Knowledge Vault,www.knowledge-vault.com,,Audit Software,
Lateshipment,www.lateshipment.com,,Audit Software,
Loggly,www.loggly.com,,Audit Software,
MKinsight,www.mkinsight.com,,Audit Software,
Omnex,www.omnexsystems.com,,Audit Software,
OpsMatrix,www.opsmatrix.com,,Audit Software,
Pentana,www.pentana.com,,Audit Software,
Refund Retriever,www.refundretriever.com,,Audit Software,
Resolver,www.resolvergrc.com,,Audit Software,
Aurasma,www.aurasma.com/,,Augmented Reality Software,
Blippar,www.blippar.com,,Augmented Reality Software,
Metaio,www.metaio.com/,,Augmented Reality Software,
DealerClick,www.dealerclick.com/,,Auto Dealers Software,
AutoStar Solutions,www.autostarsolutions.com,,Auto Dealers Software,
Dealer.com,www.dealer.com/,,Auto Dealers Software,
Xtime,www.xtime.com/,,Auto Dealers Software,
Omnique,www.omnique.com/,,Auto Repair Software,
Shop Boss Pro,www.shopbosspro.com/,,Auto Repair Software,
Web-Est,web-est.com/,,Auto Repair Software,
AutoRepair Cloud,www.autorepaircloud.com,"Easy vehicle/customer management 
Appointment scheduling
Credit card payments
Digital inspections
Estimates
Invoicing
VIN code scanner/decoder
Mobile application for your customers
QuickBooks integration
Auto parts management",Auto Repair Software,"AutoRepair Cloud is a cloud based all-in-one platform for running your auto shop business. It gives small and midsize businesses complete control over their auto shop business processes within an easy-to-use  software solution. It helps to manage your customers, inventory, and keep track of your annual/monthly budget. Run your business like a fine tuned machine. Manage repair orders, workflow tracking, inspections and invoicing with ease. Tech can see all important data arranged in one place, and achieve order without any effort. "
Wasp Barcode Technologies,www.waspbarcode.com,,Barcoding Software,
Tracker Products,www.trackerproducts.com,,Barcoding Software,
Hardcat,www.hardcat.com,,Barcoding Software,
NiceLabel PowerForms Cloud,www.nicelabel.com,,Barcoding Software,
Scandit,www.scandit.com,,Barcoding Software,
PeopleStrategy,Write a review,"HRMS, HRIS
Payroll
Benefits Administration
Workforce Management
Performance Management
Applicant Tracking/Talent Acquisition
Onboarding
Reporting with Visualization
Analytics
Employee & Manager Self-Service","Benefits Administration
HR Management Software
Payroll Software
Workforce Management","PeopleStrategy is a leading provider of enterprise Cloud-based HCM solutions that enable employers to more effectively manage their Talent Acquisition, HCM, Payroll, Benefits, Workforce Management and Talent Management processes.  PeopleStrategys eHCM solution suite empowers the entire organization through self-service and mobile access, reducing administrative costs and providing more time to focus on a companys people strategy.  Change the way you think about HR. Explore new possibilities with PeopleStrategy."
Ease Central,www.easecentral.com,,Benefits Administration,
Towers Watson,www.towerswatson.com,,Benefits Administration,
AnyPerk,www.anyperk.com,,Benefits Administration,
InfinityHR,www.infinity-ss.com,,Benefits Administration,
Benaissance,www.benaissance.com,,Benefits Administration,
